longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_rooms,population_per_household,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-122.82,38.61,41,2720,501,987,364,4.0294,1.376373626,0.184191176,2.711538462,1,0,0,0,0,201700
-122.85,38.62,16,4418,704,1908,697,4.5913,1.010043042,0.159348121,2.737446198,1,0,0,0,0,244600
-123.01,38.67,33,914,147,394,132,4.6875,1.113636364,0.16083151,2.984848485,1,0,0,0,0,246200
-122.94,38.57,33,1530,266,728,250,5.1005,1.064,0.173856209,2.912,1,0,0,0,0,266700
-122.94,38.64,26,4050,712,2072,636,4.0781,1.119496855,0.175802469,3.257861635,1,0,0,0,0,287800
-122.95,38.73,37,1548,328,863,287,2.9792,1.142857143,0.211886305,3.006968641,1,0,0,0,0,151300
-122.87,38.68,32,4073,718,2053,629,3.7352,1.141494436,0.176282838,3.26391097,1,0,0,0,0,228000
-122.85,38.77,18,2856,513,1027,405,4.6953,1.266666667,0.179621849,2.535802469,1,0,0,0,0,241700
-122.7,38.66,43,1384,284,582,224,3.9063,1.267857143,0.205202312,2.598214286,1,0,0,0,0,210000
-123.03,38.79,16,4047,769,1998,673,3.375,1.142644874,0.190017297,2.968796434,1,0,0,0,0,171900
-123.02,38.81,35,956,213,488,215,3.025,0.990697674,0.222803347,2.269767442,1,0,0,0,0,140600
-123.02,38.81,45,1717,389,916,367,3.2425,1.059945504,0.22655795,2.495912807,1,0,0,0,0,138800
-123.01,38.8,21,360,96,131,74,3.5156,1.297297297,0.266666667,1.77027027,1,0,0,0,0,133300
-123.01,38.79,32,2697,529,1417,535,3.2546,0.988785047,0.196143864,2.648598131,1,0,0,0,0,134100
-123.1,38.79,20,3109,712,1643,638,2.8344,1.115987461,0.229012544,2.57523511,1,0,0,0,0,164400
-123.49,38.7,9,5409,1019,594,327,3.3125,3.116207951,0.188389721,1.816513761,0,0,0,0,1,295400
-123.24,38.7,38,1460,311,569,176,2.7171,1.767045455,0.213013699,3.232954545,0,0,0,0,1,131300
-123.25,38.54,27,3658,764,1278,518,3.3536,1.474903475,0.208857299,2.467181467,0,0,0,0,1,157500
-123.08,38.38,28,3297,676,923,373,3.9167,1.81233244,0.20503488,2.474530831,0,0,0,0,1,232600
-122.96,38.42,50,2530,524,940,361,2.9375,1.451523546,0.207114625,2.603878116,1,0,0,0,0,122900
-123.07,38.46,31,855,217,280,139,2.3611,1.561151079,0.25380117,2.014388489,0,0,0,0,1,112500
-122.93,38.38,18,2562,500,1128,414,3.9336,1.207729469,0.195160031,2.724637681,1,0,0,0,0,262500
-123.02,38.36,16,1496,298,778,284,3.8589,1.049295775,0.199197861,2.73943662,0,0,0,0,1,268800
-123,38.33,8,3223,637,851,418,5.6445,1.523923445,0.197641948,2.035885167,0,0,0,0,1,364800
-120.84,37.92,27,471,84,195,72,3.3333,1.166666667,0.178343949,2.708333333,0,1,0,0,0,208300
-120.79,37.82,17,4227,729,1809,679,3.2667,1.073637703,0.17246274,2.664212077,0,1,0,0,0,269500
-120.9,37.81,27,4213,750,2142,746,3.7031,1.00536193,0.178020413,2.871313673,0,1,0,0,0,173300
-120.9,37.76,20,570,112,304,108,2.2024,1.037037037,0.196491228,2.814814815,0,1,0,0,0,156300
-120.86,37.73,27,508,93,263,81,3.1136,1.148148148,0.183070866,3.24691358,0,1,0,0,0,183300
-120.79,37.76,14,3531,508,1505,497,5.5228,1.022132797,0.143868592,3.028169014,0,1,0,0,0,275300
-120.76,37.73,16,1343,241,732,195,3.5833,1.235897436,0.179448995,3.753846154,0,1,0,0,0,187500
-120.69,37.77,46,431,86,239,80,3.3182,1.075,0.199535963,2.9875,0,1,0,0,0,282100
-120.87,37.77,9,4838,920,2460,923,3.5959,0.996749729,0.190161224,2.665222102,0,1,0,0,0,142700
-120.85,37.77,52,436,81,197,68,1.8625,1.191176471,0.185779817,2.897058824,0,1,0,0,0,85400
-120.86,37.77,45,621,129,257,124,1.7188,1.040322581,0.207729469,2.072580645,0,1,0,0,0,109400
-120.86,37.77,38,1545,279,662,266,3.825,1.04887218,0.180582524,2.488721805,0,1,0,0,0,96400
-120.86,37.77,28,1208,232,535,232,2.3523,1,0.19205298,2.306034483,0,1,0,0,0,94700
-120.87,37.76,16,1174,249,601,242,1.7143,1.02892562,0.2120954,2.483471074,0,1,0,0,0,113300
-120.85,37.77,20,651,157,421,151,2.0833,1.039735099,0.241167435,2.78807947,0,1,0,0,0,77300
-120.85,37.77,37,1738,403,936,366,2.4717,1.101092896,0.231875719,2.557377049,0,1,0,0,0,77100
-120.86,37.76,32,964,198,623,201,3.0917,0.985074627,0.205394191,3.099502488,0,1,0,0,0,88900
-120.87,37.76,16,2022,413,1126,408,2.5655,1.012254902,0.204253215,2.759803922,0,1,0,0,0,116400
-120.85,37.75,26,28,4,9,5,1.625,0.8,0.142857143,1.8,0,1,0,0,0,85000
-120.85,37.78,15,3553,659,1684,611,3.3169,1.078559738,0.185477062,2.75613748,0,1,0,0,0,131200
-120.85,37.78,25,421,537.8705525,303,106,2.2679,1.097062386,0.21303883,2.858490566,0,1,0,0,0,71300
-120.85,37.77,35,404,96,261,100,2.4583,0.96,0.237623762,2.61,0,1,0,0,0,75000
-120.85,37.78,30,1120,248,609,237,2.2386,1.046413502,0.221428571,2.569620253,0,1,0,0,0,87200
-120.83,37.77,20,1717,403,1062,401,1.6759,1.004987531,0.234711706,2.648379052,0,1,0,0,0,116700
-120.85,37.77,10,423,110,295,94,1.3583,1.170212766,0.260047281,3.138297872,0,1,0,0,0,85200
-120.83,37.76,21,435,96,219,83,2.9125,1.156626506,0.220689655,2.638554217,0,1,0,0,0,112500
-120.83,37.79,16,893,164,548,155,3.6875,1.058064516,0.183650616,3.535483871,0,1,0,0,0,121900
-120.93,37.74,37,1956,402,1265,397,2.3023,1.012594458,0.205521472,3.186397985,0,1,0,0,0,91900
-120.94,37.74,35,1166,268,515,266,2.3469,1.007518797,0.229845626,1.936090226,0,1,0,0,0,90200
-120.95,37.74,18,3453,666,1958,601,3.0043,1.108153078,0.19287576,3.257903494,0,1,0,0,0,156500
-120.95,37.73,12,3609,712,2650,742,2.8565,0.959568733,0.197284566,3.571428571,0,1,0,0,0,92700
-120.93,37.73,14,2799,537.8705525,2294,596,2.6343,1.097062386,0.21303883,3.848993289,0,1,0,0,0,81500
-120.93,37.72,18,391,71,247,71,4.3864,1,0.181585678,3.478873239,0,1,0,0,0,179500
-120.98,37.71,22,434,89,195,86,2.4211,1.034883721,0.205069124,2.26744186,0,1,0,0,0,268800
-120.99,37.7,14,9849,1887,4356,1780,3.5877,1.06011236,0.191593055,2.447191011,0,1,0,0,0,160900
-120.97,37.69,14,5514,909,2819,970,3.8598,0.937113402,0.164853101,2.906185567,0,1,0,0,0,174400
-120.91,37.74,19,1690,327,855,296,3.25,1.10472973,0.193491124,2.888513514,0,1,0,0,0,176700
-120.91,37.73,31,840,154,429,150,2.4063,1.026666667,0.183333333,2.86,0,1,0,0,0,170200
-120.92,37.7,24,527,112,270,112,1.6172,1,0.212523719,2.410714286,0,1,0,0,0,156300
-120.94,37.7,25,1005,159,390,139,4.4,1.143884892,0.158208955,2.805755396,0,1,0,0,0,174100
-120.97,37.73,19,3725,543,1412,463,5.7476,1.172786177,0.145771812,3.049676026,0,1,0,0,0,248600
-121.01,37.74,14,2368,297,796,301,8.7783,0.986710963,0.125422297,2.644518272,0,1,0,0,0,435000
-121.01,37.72,23,1373,264,677,245,2.5486,1.07755102,0.19227968,2.763265306,0,1,0,0,0,161100
-121.06,37.73,5,2256,420,1246,397,4.9236,1.057934509,0.186170213,3.138539043,0,1,0,0,0,155900
-121.07,37.71,39,223,37,92,37,3.375,1,0.165919283,2.486486486,0,1,0,0,0,212500
-121.08,37.69,19,6473,1212,3559,1123,3.2246,1.079252004,0.187239302,3.169189671,0,1,0,0,0,129300
-121.14,37.7,29,1343,223,751,225,3.2391,0.991111111,0.166046165,3.337777778,0,1,0,0,0,187500
-121.09,37.67,30,1653,285,800,291,3.3482,0.979381443,0.172413793,2.749140893,0,1,0,0,0,220000
-121.09,37.61,42,1787,296,921,287,3.8864,1.031358885,0.165640739,3.209059233,0,1,0,0,0,171400
-121.18,37.64,43,1244,209,611,197,2.875,1.060913706,0.168006431,3.101522843,0,1,0,0,0,187500
-121.06,37.7,7,9374,1847,4827,1722,3.462,1.072590012,0.19703435,2.803135889,0,1,0,0,0,151900
-121.04,37.7,52,349,59,121,40,3.3036,1.475,0.169054441,3.025,0,1,0,0,0,197500
-121.04,37.69,5,9601,1639,4449,1575,4.5332,1.040634921,0.170711384,2.824761905,0,1,0,0,0,195500
-121.02,37.71,25,207,41,87,43,3.6023,0.953488372,0.198067633,2.023255814,0,1,0,0,0,131300
-121.03,37.69,6,2607,557,1266,475,3.4632,1.172631579,0.213655543,2.665263158,0,1,0,0,0,137700
-121.02,37.7,16,3476,650,2126,665,3.3438,0.977443609,0.186996548,3.196992481,0,1,0,0,0,125400
-121,37.71,52,102,23,35,33,2.25,0.696969697,0.225490196,1.060606061,0,1,0,0,0,175000
-121.01,37.7,12,9148,1906,4656,1853,3.2447,1.028602267,0.208351552,2.512682137,0,1,0,0,0,142200
-121.06,37.67,31,906,146,383,129,3.4167,1.131782946,0.161147903,2.968992248,0,1,0,0,0,196900
-121.06,37.66,6,3655,598,1993,596,4.6053,1.003355705,0.163611491,3.343959732,0,1,0,0,0,150100
-121.05,37.65,5,3096,545,1760,519,4.5701,1.050096339,0.176033592,3.391136802,0,1,0,0,0,146400
-121.04,37.66,11,1658,301,913,298,4.1705,1.010067114,0.181544029,3.063758389,0,1,0,0,0,162800
-121.04,37.65,8,1959,379,995,365,3.3567,1.038356164,0.193466054,2.726027397,0,1,0,0,0,129100
-121.03,37.65,37,375,58,120,37,3.9844,1.567567568,0.154666667,3.243243243,0,1,0,0,0,150000
-121.04,37.67,16,19,19,166,9,0.536,2.111111111,1,18.44444444,0,1,0,0,0,162500
-121,37.69,18,3469,661,1452,628,3.4079,1.052547771,0.190544826,2.312101911,0,1,0,0,0,147500
-121.01,37.69,20,3275,760,1538,705,2.48,1.078014184,0.232061069,2.181560284,0,1,0,0,0,135600
-121.01,37.68,33,828,123,373,133,5.5,0.92481203,0.148550725,2.804511278,0,1,0,0,0,146200
-121,37.68,15,1232,180,408,196,6.9682,0.918367347,0.146103896,2.081632653,0,1,0,0,0,182400
-121,37.68,29,2911,445,1170,460,4.9904,0.967391304,0.15286843,2.543478261,0,1,0,0,0,158100
-121.01,37.68,33,3230,587,1579,560,3.5775,1.048214286,0.181733746,2.819642857,0,1,0,0,0,109700
-121,37.67,26,90,18,47,18,1.125,1,0.2,2.611111111,0,1,0,0,0,87500
-121.04,37.68,18,5129,1171,3622,1128,2.0272,1.038120567,0.228309612,3.210992908,0,1,0,0,0,92700
-121.04,37.68,28,1909,398,1140,380,2.3783,1.047368421,0.208486118,3,0,1,0,0,0,81400
-121.02,37.69,19,3814,790,2219,804,3.5208,0.982587065,0.20713162,2.759950249,0,1,0,0,0,145000
-121.03,37.69,5,4034,771,1967,742,3.8065,1.039083558,0.191125434,2.650943396,0,1,0,0,0,146000
-121.04,37.69,9,6333,1355,3265,1265,3.0217,1.071146245,0.213958629,2.581027668,0,1,0,0,0,160900
-121.02,37.68,25,3262,588,1834,578,3.996,1.017301038,0.180257511,3.173010381,0,1,0,0,0,114500
-121.03,37.68,20,3204,625,2016,605,2.6567,1.033057851,0.195068664,3.332231405,0,1,0,0,0,110400
-121.03,37.68,27,1956,327,1004,307,3.7857,1.06514658,0.167177914,3.270358306,0,1,0,0,0,110500
-121.02,37.68,28,2875,560,1608,558,3.5489,1.003584229,0.194782609,2.88172043,0,1,0,0,0,106400
-120.94,37.68,4,13315,2424,6420,2289,4.2471,1.05897772,0.182050319,2.804718218,0,1,0,0,0,162100
-120.95,37.67,15,3062,584,1624,538,4.3864,1.085501859,0.190725016,3.018587361,0,1,0,0,0,137600
-120.96,37.66,16,4961,902,2654,804,4.2823,1.121890547,0.181818182,3.300995025,0,1,0,0,0,138300
-120.95,37.66,16,4478,647,1990,672,5.1473,0.962797619,0.144484145,2.961309524,0,1,0,0,0,188400
-120.95,37.65,37,136,20,72,22,2.2279,0.909090909,0.147058824,3.272727273,0,1,0,0,0,225000
-120.93,37.67,6,3491,657,2075,644,3.3844,1.020186335,0.188198224,3.222049689,0,1,0,0,0,138500
-120.93,37.66,10,7566,1348,3227,1199,4.744,1.124270225,0.178165477,2.691409508,0,1,0,0,0,148100
-120.94,37.66,17,1147,140,327,136,6.8654,1.029411765,0.122057541,2.404411765,0,1,0,0,0,290500
-120.98,37.69,18,3176,468,1296,471,5.5684,0.993630573,0.147355164,2.751592357,0,1,0,0,0,185100
-120.99,37.69,25,2773,384,1060,381,6.4788,1.007874016,0.138478182,2.782152231,0,1,0,0,0,199400
-120.99,37.68,30,1975,375,732,326,2.6932,1.150306748,0.189873418,2.245398773,0,1,0,0,0,94900
-120.98,37.68,24,705,114,347,141,3.1912,0.808510638,0.161702128,2.460992908,0,1,0,0,0,149600
-120.97,37.69,16,2793,476,1279,477,3.4667,0.997903564,0.170426065,2.681341719,0,1,0,0,0,160900
-120.97,37.69,15,4065,841,1986,680,3.072,1.236764706,0.206888069,2.920588235,0,1,0,0,0,114300
-120.97,37.68,16,2349,446,1302,392,3.1625,1.137755102,0.189868029,3.321428571,0,1,0,0,0,130300
-120.97,37.68,9,1114,172,529,174,4.7159,0.988505747,0.154398564,3.040229885,0,1,0,0,0,163700
-120.98,37.68,27,4006,762,1806,718,3.1848,1.061281337,0.190214678,2.515320334,0,1,0,0,0,112800
-120.99,37.68,28,3269,647,1595,617,2.2336,1.048622366,0.197919853,2.585089141,0,1,0,0,0,112700
-120.99,37.67,16,568,124,307,116,2.1518,1.068965517,0.218309859,2.646551724,0,1,0,0,0,107400
-120.98,37.67,13,1221,260,682,275,3.65,0.945454545,0.212940213,2.48,0,1,0,0,0,155500
-120.97,37.68,16,2493,535,1370,504,3.3368,1.061507937,0.214600882,2.718253968,0,1,0,0,0,121200
-120.98,37.68,18,4197,1006,2203,874,2.166,1.151029748,0.23969502,2.520594966,0,1,0,0,0,118600
-120.97,37.67,16,1499,250,1292,271,4.3851,0.922509225,0.166777852,4.767527675,0,1,0,0,0,117300
-120.96,37.67,17,2434,511,1558,546,2.9219,0.935897436,0.209942482,2.853479853,0,1,0,0,0,114300
-120.96,37.67,18,1442,229,538,220,4.2969,1.040909091,0.158807212,2.445454545,0,1,0,0,0,163200
-120.97,37.67,31,1648,293,792,294,2.4,0.996598639,0.177791262,2.693877551,0,1,0,0,0,121500
-120.97,37.66,19,1974,393,799,377,3.1286,1.042440318,0.199088146,2.119363395,0,1,0,0,0,137500
-120.96,37.66,15,2485,434,1296,434,3.8542,1,0.174647887,2.986175115,0,1,0,0,0,145200
-120.97,37.66,24,2930,588,1448,570,3.5395,1.031578947,0.200682594,2.540350877,0,1,0,0,0,127900
-120.97,37.66,21,2760,632,1260,576,2.0227,1.097222222,0.228985507,2.1875,0,1,0,0,0,179800
-120.98,37.66,33,1959,342,984,356,4.5208,0.960674157,0.174578867,2.764044944,0,1,0,0,0,114200
-120.98,37.66,40,3012,616,1423,595,2.6346,1.035294118,0.204515272,2.391596639,0,1,0,0,0,100600
-120.98,37.65,36,826,167,432,150,2.5,1.113333333,0.202179177,2.88,0,1,0,0,0,103100
-120.98,37.66,10,934,537.8705525,401,255,0.9336,1.097062386,0.21303883,1.57254902,0,1,0,0,0,127100
-120.98,37.67,33,1433,298,824,302,2.7621,0.986754967,0.207955338,2.728476821,0,1,0,0,0,109100
-120.99,37.67,28,1768,423,1066,392,1.8315,1.079081633,0.239253394,2.719387755,0,1,0,0,0,90500
-120.99,37.66,30,1718,395,914,400,1.933,0.9875,0.22991851,2.285,0,1,0,0,0,107000
-120.99,37.66,39,1748,329,831,302,2.5938,1.089403974,0.188215103,2.751655629,0,1,0,0,0,135600
-120.99,37.66,46,1750,347,754,356,2.9137,0.974719101,0.198285714,2.117977528,0,1,0,0,0,106000
-120.99,37.65,44,2848,623,1408,576,2.1487,1.081597222,0.21875,2.444444444,0,1,0,0,0,86600
-121,37.65,52,3887,803,1768,779,2.5089,1.030808729,0.206586056,2.26957638,0,1,0,0,0,119000
-121,37.67,27,2278,479,995,449,2.5148,1.066815145,0.210272169,2.216035635,0,1,0,0,0,110200
-121.01,37.67,37,2483,459,1072,445,3.0721,1.031460674,0.184857028,2.408988764,0,1,0,0,0,108100
-121.01,37.66,36,3679,613,1366,581,4.5,1.055077453,0.166621365,2.351118761,0,1,0,0,0,151400
-121,37.66,43,2369,413,944,422,3.2632,0.978672986,0.174335163,2.236966825,0,1,0,0,0,138100
-121,37.66,43,2039,331,875,342,3.9844,0.967836257,0.162334478,2.558479532,0,1,0,0,0,152000
-121.01,37.65,47,1713,334,570,297,2.1969,1.124579125,0.194979568,1.919191919,0,1,0,0,0,149400
-121.02,37.67,32,3951,797,1916,740,2.6722,1.077027027,0.201721083,2.589189189,0,1,0,0,0,111500
-121.03,37.67,24,2162,459,1468,441,3.1857,1.040816327,0.212303423,3.328798186,0,1,0,0,0,98300
-121.03,37.66,31,887,217,614,199,2.1528,1.090452261,0.24464487,3.085427136,0,1,0,0,0,75500
-121.02,37.66,36,3495,641,1688,684,3.1568,0.937134503,0.183404864,2.467836257,0,1,0,0,0,109900
-121.02,37.66,28,1437,400,806,338,1.6078,1.183431953,0.27835769,2.384615385,0,1,0,0,0,125000
-121.02,37.65,20,2973,620,1996,570,3.0645,1.087719298,0.208543559,3.501754386,0,1,0,0,0,106000
-121.03,37.64,22,2001,387,1520,387,3.148,1,0.193403298,3.927648579,0,1,0,0,0,102300
-121.03,37.63,5,2881,584,1490,570,3.0398,1.024561404,0.202707393,2.614035088,0,1,0,0,0,120000
-121.05,37.64,33,1438,237,569,208,3.3516,1.139423077,0.164812239,2.735576923,0,1,0,0,0,150000
-121.05,37.62,37,1043,196,555,197,3.4125,0.994923858,0.187919463,2.817258883,0,1,0,0,0,125000
-121.02,37.64,42,1437,307,1035,284,2.1036,1.080985915,0.213639527,3.644366197,0,1,0,0,0,88300
-121.02,37.63,35,1591,364,1290,352,1.564,1.034090909,0.228786926,3.664772727,0,1,0,0,0,81800
-121.02,37.62,30,1721,399,1878,382,2.5363,1.044502618,0.231841952,4.916230366,0,1,0,0,0,83900
-121.02,37.61,33,1469,370,1318,349,1.7104,1.06017192,0.251872022,3.776504298,0,1,0,0,0,59000
-121.03,37.62,43,1241,240,612,266,2.8194,0.902255639,0.193392425,2.30075188,0,1,0,0,0,81300
-121.03,37.62,46,2331,508,1210,484,2.5313,1.049586777,0.217932218,2.5,0,1,0,0,0,77700
-121.02,37.62,14,5737,1286,4722,1210,1.6731,1.062809917,0.224158968,3.902479339,0,1,0,0,0,95800
-121.01,37.64,52,201,35,74,22,1.3036,1.590909091,0.174129353,3.363636364,0,1,0,0,0,75000
-121.01,37.64,36,1981,507,1998,468,1.9013,1.083333333,0.255931348,4.269230769,0,1,0,0,0,69900
-121.01,37.64,33,693,207,598,192,1.0217,1.078125,0.298701299,3.114583333,0,1,0,0,0,81300
-121,37.64,43,311,95,293,94,1.2902,1.010638298,0.305466238,3.117021277,0,1,0,0,0,67500
-120.99,37.64,41,1580,385,881,361,2.7538,1.066481994,0.243670886,2.440443213,0,1,0,0,0,99600
-120.99,37.64,50,683,189,459,195,1.8162,0.969230769,0.276720351,2.353846154,0,1,0,0,0,70000
-121,37.65,17,484,202,198,204,0.6825,0.990196078,0.417355372,0.970588235,0,1,0,0,0,187500
-121.01,37.65,52,178,53,152,62,0.4999,0.85483871,0.297752809,2.451612903,0,1,0,0,0,82500
-121,37.64,19,121,41,658,41,0.9573,1,0.338842975,16.04878049,0,1,0,0,0,162500
-121,37.64,52,530,177,325,158,1.1875,1.120253165,0.333962264,2.056962025,0,1,0,0,0,90600
-120.97,37.65,16,3960,716,1776,724,3.9886,0.988950276,0.180808081,2.453038674,0,1,0,0,0,137500
-120.96,37.64,41,1467,328,673,310,2.7917,1.058064516,0.223585549,2.170967742,0,1,0,0,0,90700
-120.97,37.64,42,2359,504,1131,480,2.0833,1.05,0.213649852,2.35625,0,1,0,0,0,95500
-120.98,37.65,40,422,63,158,63,7.3841,1,0.1492891,2.507936508,0,1,0,0,0,172200
-120.98,37.64,45,1913,335,839,333,3.1397,1.006006006,0.175117616,2.51951952,0,1,0,0,0,110700
-120.98,37.64,40,1791,359,679,322,2.1458,1.114906832,0.200446678,2.108695652,0,1,0,0,0,130300
-120.9,37.66,19,3377,669,2426,663,2.9783,1.009049774,0.198104827,3.659125189,0,1,0,0,0,82500
-120.91,37.66,36,1320,255,720,232,2.6523,1.099137931,0.193181818,3.103448276,0,1,0,0,0,76300
-120.9,37.64,26,1762,418,855,308,1.6767,1.357142857,0.23723042,2.775974026,0,1,0,0,0,81300
-120.94,37.65,13,5075,978,3033,838,3.0577,1.167064439,0.19270936,3.619331742,0,1,0,0,0,119000
-120.93,37.65,1,2254,328,402,112,4.25,2.928571429,0.145519077,3.589285714,0,1,0,0,0,189200
-120.92,37.65,23,505,124,163,129,1.3696,0.96124031,0.245544554,1.263565891,0,1,0,0,0,275000
-120.95,37.65,14,5200,1119,3221,1102,2.6964,1.015426497,0.215192308,2.922867514,0,1,0,0,0,107000
-120.96,37.65,34,1700,325,972,326,2.4485,0.996932515,0.191176471,2.981595092,0,1,0,0,0,95500
-120.95,37.64,32,3487,740,1957,685,2.7209,1.080291971,0.212216805,2.856934307,0,1,0,0,0,88300
-120.94,37.63,43,244,52,176,60,1.425,0.866666667,0.213114754,2.933333333,0,1,0,0,0,69400
-120.92,37.63,39,45,8,22,9,1.7679,0.888888889,0.177777778,2.444444444,0,1,0,0,0,450000
-120.96,37.64,36,60,12,51,14,3.625,0.857142857,0.2,3.642857143,0,1,0,0,0,67500
-120.98,37.64,39,2617,659,2052,642,1.6952,1.026479751,0.251815055,3.196261682,0,1,0,0,0,65000
-120.97,37.63,39,2360,607,2047,605,1.7054,1.003305785,0.25720339,3.383471074,0,1,0,0,0,58800
-121,37.63,31,215,62,192,66,1.75,0.939393939,0.288372093,2.909090909,0,1,0,0,0,73800
-121,37.63,49,2051,500,1525,467,1.59,1.070663812,0.24378352,3.265524625,0,1,0,0,0,80900
-121.01,37.63,41,2764,639,2122,600,1.9643,1.065,0.231186686,3.536666667,0,1,0,0,0,74900
-121.01,37.62,35,568,150,622,145,1.8167,1.034482759,0.264084507,4.289655172,0,1,0,0,0,79500
-121.01,37.62,35,2074,477,1687,431,2.0885,1.106728538,0.229990357,3.914153132,0,1,0,0,0,73700
-120.98,37.62,26,3819,955,3010,932,1.9206,1.024678112,0.250065462,3.229613734,0,1,0,0,0,81300
-120.99,37.63,21,319,120,276,85,2.4792,1.411764706,0.376175549,3.247058824,0,1,0,0,0,60000
-121,37.62,28,1153,420,1043,357,1.0801,1.176470588,0.364267129,2.921568627,0,1,0,0,0,75000
-120.99,37.62,37,2014,505,1787,515,1.5515,0.980582524,0.250744786,3.469902913,0,1,0,0,0,54100
-121.01,37.61,5,3655,696,2316,647,3.4703,1.075734158,0.190424077,3.579598145,0,1,0,0,0,129300
-121,37.61,36,2647,604,2045,550,2.273,1.098181818,0.228182849,3.718181818,0,1,0,0,0,62900
-121,37.6,22,4412,925,3116,817,2.6899,1.132190942,0.209655485,3.813953488,0,1,0,0,0,82100
-121.02,37.6,33,1009,238,1027,246,2.5993,0.967479675,0.235877106,4.174796748,0,1,0,0,0,68000
-120.98,37.6,36,1437,537.8705525,1073,320,2.1779,1.097062386,0.21303883,3.353125,0,1,0,0,0,58400
-120.99,37.61,39,512,132,443,127,1.2857,1.039370079,0.2578125,3.488188976,0,1,0,0,0,60000
-120.98,37.59,2,5042,834,2784,787,4.6484,1.059720457,0.165410551,3.537484117,0,1,0,0,0,145900
-120.96,37.59,11,4236,879,2410,850,2.3849,1.034117647,0.207507082,2.835294118,0,1,0,0,0,122000
-120.95,37.59,29,1727,439,1063,386,1.8929,1.137305699,0.254198031,2.75388601,0,1,0,0,0,63600
-120.94,37.61,13,3309,603,1796,555,3.8372,1.086486486,0.182230281,3.236036036,0,1,0,0,0,129300
-120.95,37.61,17,4054,654,2034,667,4.6833,0.980509745,0.161322151,3.049475262,0,1,0,0,0,142200
-120.96,37.61,23,3497,887,2467,816,1.9444,1.087009804,0.253645982,3.023284314,0,1,0,0,0,93400
-120.97,37.61,16,1326,375,884,375,1.871,1,0.28280543,2.357333333,0,1,0,0,0,103900
-120.95,37.6,35,1493,278,729,268,2.9821,1.037313433,0.186202277,2.720149254,0,1,0,0,0,97400
-120.94,37.6,30,3257,574,1804,588,3.5331,0.976190476,0.1762358,3.068027211,0,1,0,0,0,102900
-120.95,37.59,43,1561,354,862,332,1.8466,1.06626506,0.226777707,2.596385542,0,1,0,0,0,81500
-120.94,37.59,16,3964,824,2622,766,2.3152,1.075718016,0.207870838,3.422976501,0,1,0,0,0,111300
-120.94,37.58,19,1549,369,770,370,2.0493,0.997297297,0.238218205,2.081081081,0,1,0,0,0,99500
-120.95,37.62,11,4981,814,1934,686,3.7041,1.186588921,0.163421,2.819241983,0,1,0,0,0,174800
-120.97,37.62,7,8489,1673,5807,1575,2.9451,1.062222222,0.197078572,3.686984127,0,1,0,0,0,127800
-120.54,37.68,18,335,76,189,67,1.2273,1.134328358,0.226865672,2.820895522,0,1,0,0,0,87500
-120.64,37.7,16,284,51,239,46,1.8958,1.108695652,0.179577465,5.195652174,0,1,0,0,0,137500
-120.75,37.69,24,2282,423,1167,398,3.8214,1.06281407,0.185363716,2.932160804,0,1,0,0,0,116100
-120.86,37.69,5,6660,1217,3012,1087,3.0809,1.119595216,0.182732733,2.770929163,0,1,0,0,0,143600
-120.87,37.64,40,1010,155,488,157,3.8984,0.987261146,0.153465347,3.108280255,0,1,0,0,0,170500
-120.82,37.64,20,3375,630,1505,598,2.69,1.053511706,0.186666667,2.516722408,0,1,0,0,0,201300
-120.77,37.64,8,3294,667,2277,652,2.6417,1.023006135,0.202489375,3.492331288,0,1,0,0,0,96800
-120.76,37.65,25,3214,682,2319,640,2.0385,1.065625,0.21219664,3.6234375,0,1,0,0,0,84300
